CustomerID,I,Iu,Imax,Entropy,BasketNum,SumExp,AvgExp
13720.0,43,42,17,3.6623091217847565,4,799.9000000000001,199.97500000000002
13721.0,28,28,28,3.262249080483365,1,524.14,524.14
13722.0,85,75,46,4.241948358908672,3,2375.4100000000008,791.8033333333336
13723.0,6,6,6,1.7354257975568017,1,199.85000000000002,199.85000000000002
13725.0,104,95,41,4.443932455547429,8,1980.5599999999997,247.56999999999996
13726.0,42,39,23,3.0899834236059696,2,1079.6599999999999,539.8299999999999
13727.0,20,19,14,2.8878948105128015,2,333.48,166.74
13728.0,63,38,13,4.124999509974937,6,1016.1400000000001,169.35666666666668
13730.0,43,38,22,3.643301425172967,2,752.6000000000001,376.30000000000007
13731.0,38,36,20,3.6144235814328027,2,610.5899999999999,305.29499999999996
13732.0,33,33,33,3.433768650609461,1,491.86,491.86
13735.0,196,158,69,4.9950791975408855,4,2885.2400000000002,721.3100000000001
13736.0,191,166,115,4.8479000728319965,2,731.8999999999999,365.94999999999993
13737.0,30,29,30,2.8557231238389313,1,339.59999999999997,339.59999999999997
13739.0,3,3,3,1.048433305825996,1,216.9,216.9
13740.0,23,23,23,3.023651564982936,1,350.75,350.75
13741.0,34,34,14,3.4710852798644813,3,668.4300000000001,222.81000000000003
13742.0,321,200,95,5.36463950468197,12,3131.0199999999995,260.9183333333333
13743.0,41,8,7,3.614478548589348,7,1341.6,191.65714285714284
13744.0,72,54,53,4.043416774639356,2,1156.3600000000001,578.1800000000001
13745.0,25,25,25,3.1179506913588817,1,300.03999999999996,300.03999999999996
13747.0,1,1,1,0.0,1,79.6,79.6
13748.0,28,24,13,2.8469178011382907,5,948.2499999999999,189.64999999999998
13750.0,24,20,10,2.4031407682218515,5,1647.2600000000002,329.45200000000006
13751.0,9,9,9,1.4381772412788643,1,296.24999999999994,296.24999999999994
13752.0,76,64,25,4.027440580944847,6,1186.2800000000002,197.71333333333337
13753.0,35,35,35,3.397790618823835,1,741.26,741.26
13754.0,12,11,8,2.360223988342408,2,282.6,141.3
13755.0,342,232,114,5.36317547651799,9,2161.349999999999,240.1499999999999
13756.0,142,66,21,4.607591048889953,14,5189.52,370.68
13758.0,117,104,47,4.501909370177506,7,3190.55,455.79285714285714
13759.0,25,24,24,2.831413318245081,2,659.41,329.705
13760.0,57,50,29,3.7618105185425335,2,286.78999999999996,143.39499999999998
13761.0,70,68,38,4.1967316723784265,2,1070.65,535.325
13762.0,7,7,7,1.747520855875143,1,306.72,306.72
13763.0,15,15,15,2.614925466066267,1,1714.9599999999998,1714.9599999999998
13764.0,208,183,70,5.171283273631485,3,1521.76,507.25333333333333
13769.0,135,73,19,4.653179725227456,10,2796.5099999999993,279.65099999999995
13771.0,119,114,49,4.598016715422717,4,2634.45,658.6125
13772.0,177,141,71,4.730390090854076,3,1132.1299999999999,377.3766666666666
13774.0,22,22,22,3.0704855438169107,1,344.99999999999994,344.99999999999994
13778.0,9,9,9,2.1174830304062136,1,178.7,178.7
13780.0,57,56,48,3.4698733153025905,2,360.01000000000005,180.00500000000002
13781.0,17,17,17,2.6136090402555183,1,127.84000000000002,127.84000000000002
13782.0,115,96,36,4.523705306418921,6,912.0,152.0
13784.0,31,9,6,3.198056044375729,11,2462.79,223.89
13786.0,7,7,7,1.7596718351726712,1,230.4,230.4
13787.0,31,24,24,3.176030250493852,2,309.04,154.52
13790.0,45,45,45,3.5605844011638297,1,348.79999999999995,348.79999999999995
13791.0,11,7,7,2.2977520707960513,2,1516.0,758.0
13792.0,13,13,9,2.5285229982610353,2,195.55,97.775
13799.0,39,32,23,3.571798549854343,2,688.8599999999999,344.42999999999995
13800.0,33,33,33,3.3539059166803367,1,558.3199999999997,558.3199999999997
13801.0,23,23,23,3.097926280978476,1,324.79999999999995,324.79999999999995
13802.0,60,55,28,3.7157910854075094,3,4599.42,1533.14
13803.0,17,17,17,2.8115608735489697,1,277.07000000000005,277.07000000000005
13804.0,137,124,41,4.836409232545362,7,2635.79,376.5414285714286
13805.0,13,10,7,2.3335989805607693,2,924.5999999999999,462.29999999999995
13806.0,10,10,10,2.1436891487087677,1,256.38,256.38
13807.0,7,7,7,1.933101382727223,1,112.6,112.6
13808.0,76,70,27,4.122699047670103,5,1747.6599999999999,349.532
13809.0,12,11,12,2.2894276451941624,1,155.05,155.05
13810.0,35,32,20,2.648362649788656,3,1499.01,499.67
13811.0,13,7,6,2.36352461240333,3,814.5,271.5
13812.0,36,33,20,3.528193792461081,3,539.0,179.66666666666666
13813.0,69,54,20,4.108815882984131,4,1366.8600000000001,341.71500000000003
13814.0,57,37,31,3.8426247734166,2,1579.12,789.56
13815.0,176,132,83,4.9536035903025315,4,4027.3600000000006,1006.8400000000001
13816.0,28,25,17,3.2152724223656626,2,571.6700000000001,285.83500000000004
13817.0,24,20,15,3.1272426233406443,2,382.98,191.49
13819.0,36,26,13,3.478405031191779,3,1140.35,380.1166666666666
13821.0,59,51,42,3.8926873090982426,2,385.63999999999993,192.81999999999996
13822.0,96,90,91,3.888167579583267,2,632.0,316.0
13823.0,40,39,26,3.4409256438470472,2,957.66,478.83
13824.0,46,34,14,3.50924473595669,5,1698.9399999999996,339.7879999999999
13826.0,10,10,10,2.2661230598653086,1,189.5,189.5
13827.0,93,83,33,4.16778957821824,3,412.05,137.35
13828.0,15,15,15,2.686810015972832,1,209.49000000000004,209.49000000000004
13831.0,74,58,53,3.4145295509770226,6,2202.99,367.16499999999996
13832.0,3,3,3,1.0922503690027836,1,52.199999999999996,52.199999999999996
13833.0,29,28,29,3.213069108136478,1,384.7999999999999,384.7999999999999
13835.0,55,48,21,3.947601328080824,4,834.5700000000002,208.64250000000004
13837.0,19,17,10,2.5613353674955754,2,271.24,135.62
13838.0,174,144,55,4.8538731918337765,4,691.73,172.9325
13841.0,1,1,1,0.0,1,85.0,85.0
13842.0,206,155,41,5.253307639932926,9,3385.6200000000003,376.18000000000006
13844.0,20,20,20,2.947028905361399,1,361.62,361.62
13845.0,9,9,9,1.9809816226386827,1,312.98,312.98
13846.0,55,55,28,3.956881189883521,3,865.0600000000002,288.3533333333334
13848.0,5,3,3,1.375234059331599,3,1255.0,418.3333333333333
13849.0,101,97,63,4.556228383588371,2,1537.9499999999998,768.9749999999999
13850.0,93,93,93,4.493604893642923,1,1595.4799999999996,1595.4799999999996
13851.0,81,77,52,3.386253251243982,3,2651.4600000000005,883.8200000000002
13853.0,23,23,23,2.8968685610723997,1,1090.14,1090.14
13854.0,110,39,8,4.358562674735659,25,8109.52,324.3808
13856.0,14,10,7,2.2245907478422504,3,388.5,129.5
13858.0,11,11,11,2.350062883938536,1,216.16999999999996,216.16999999999996
13859.0,28,27,28,3.1568840145605277,1,201.16,201.16
13860.0,76,58,24,4.280881976207736,5,1245.8999999999999,249.17999999999998
13862.0,139,97,27,4.869267047885912,8,2209.3599999999997,276.16999999999996
13863.0,20,20,20,2.9405970935390227,1,305.78000000000003,305.78000000000003
13865.0,30,26,10,3.368831494976876,4,501.55999999999995,125.38999999999999
13866.0,7,7,7,1.8796362249019936,1,145.67,145.67
13867.0,61,51,30,4.02711675551983,3,1015.29,338.43
13868.0,33,32,32,0.9605753896939186,2,3192.54,1596.27
13870.0,115,91,34,4.336187320487183,8,2770.94,346.3675
13871.0,336,155,44,5.716407538987789,13,6403.250000000001,492.5576923076924
13873.0,23,21,9,3.0955157654340963,3,389.6,129.86666666666667
13874.0,18,18,18,2.411964051708574,1,540.45,540.45
13875.0,104,79,24,4.421005065285515,5,1786.79,357.358
13876.0,7,7,7,1.9124205905107412,1,122.69999999999999,122.69999999999999
13877.0,3,3,3,0.9422155949728426,1,117.24000000000001,117.24000000000001
13878.0,36,35,36,3.4191623313297357,1,1281.53,1281.53
13880.0,165,125,25,5.00690070512814,13,3219.77,247.67461538461538
13881.0,178,72,19,4.825989825768673,20,17159.519999999997,857.9759999999999
13882.0,65,54,22,4.044205616492571,5,1191.1299999999999,238.22599999999997
13883.0,142,108,48,4.874827659904305,5,2674.4800000000005,534.8960000000001
13884.0,59,45,36,3.826476733677638,5,787.6,157.52
13885.0,28,28,23,3.243482319385379,2,506.80000000000007,253.40000000000003
13886.0,16,16,16,2.745426635289868,1,243.56000000000003,243.56000000000003
13887.0,19,19,19,2.873797651249675,1,349.54999999999995,349.54999999999995
13888.0,40,38,20,3.6171254936826767,2,605.6300000000001,302.81500000000005
13889.0,15,15,15,2.607704287085915,1,416.9,416.9
13890.0,110,74,19,4.644692020845324,10,1883.8100000000002,188.38100000000003
13892.0,27,26,21,2.949929586725771,4,632.97,158.2425
13893.0,21,21,21,2.4145776013198663,1,821.1,821.1
13894.0,27,25,15,3.1447124160189133,3,564.62,188.20666666666668
13895.0,118,97,38,4.574551269996264,4,2593.0699999999997,648.2674999999999
13897.0,17,17,17,2.7299795310099513,1,311.15999999999997,311.15999999999997
13898.0,12,12,12,2.381348851815779,1,155.93,155.93
13899.0,19,19,15,2.8631598395908924,2,388.52000000000004,194.26000000000002
13900.0,43,42,26,3.5656091806048638,3,740.95,246.98333333333335
13901.0,149,144,77,4.890943676579614,5,2867.2000000000007,573.4400000000002
13904.0,26,24,17,3.199250445149164,2,332.63999999999993,166.31999999999996
13908.0,122,104,46,4.633107962642134,4,2369.55,592.3875
13911.0,148,120,30,4.818671520108982,9,2580.9100000000003,286.76777777777784
13914.0,33,28,17,3.356093267142766,2,626.45,313.225
13917.0,18,16,13,2.7564186845161744,2,272.03999999999996,136.01999999999998
13918.0,30,30,22,2.967033822744971,2,1212.84,606.42
13919.0,28,24,16,3.274144145584841,2,384.80999999999995,192.40499999999997
13922.0,7,7,7,1.8544202774019505,1,172.24999999999997,172.24999999999997
13923.0,20,20,20,2.8142885242692977,1,351.13000000000005,351.13000000000005
13924.0,117,90,39,4.656474046999584,6,1838.85,306.47499999999997
13925.0,41,28,25,3.6457838821648534,4,678.25,169.5625
13926.0,11,11,11,2.245519429567174,1,223.85000000000002,223.85000000000002
13927.0,21,21,21,2.979865827483601,1,348.99,348.99
13928.0,27,23,8,3.2378088957563738,4,464.57000000000005,116.14250000000001
13929.0,9,8,7,1.6478229564412004,2,842.65,421.325
13930.0,17,15,10,2.762691517751504,2,337.3399999999999,168.66999999999996
13931.0,58,56,38,3.676501334663426,2,1237.5300000000007,618.7650000000003
13932.0,16,16,16,2.7094812195891635,1,307.4,307.4
13933.0,23,23,14,3.0206888231145435,2,608.79,304.395
13934.0,31,31,31,3.2492931258882813,1,922.0999999999997,922.0999999999997
13936.0,26,26,26,3.1494538157242653,1,376.58,376.58
13937.0,9,9,9,2.087272690121276,1,158.85,158.85
13938.0,7,7,7,1.8597915207373588,1,71.66,71.66
13939.0,45,43,22,3.6400209182768926,3,568.55,189.51666666666665
13940.0,49,39,15,3.804025365472199,4,839.14,209.785
13941.0,45,24,11,3.4957977907461912,5,5112.960000000001,1022.5920000000002
13946.0,11,11,5,1.8886174316129754,3,561.5699999999999,187.18999999999997
13947.0,5,5,5,1.5997443678671408,1,90.6,90.6
13948.0,3,3,3,1.058576883526104,1,101.99999999999999,101.99999999999999
13949.0,160,124,43,4.8333210193665135,6,2427.32,404.55333333333334
13950.0,35,33,12,3.38747358330441,4,745.06,186.265
13951.0,39,38,20,3.60430736405732,3,674.4499999999999,224.81666666666663
13952.0,137,120,93,4.792557778809414,2,3251.071,1625.5355
13953.0,20,8,8,2.194106441301482,7,3515.6800000000003,502.24000000000007
13954.0,25,24,13,3.156982872010422,2,439.91999999999996,219.95999999999998
13955.0,33,33,22,3.048380863130881,2,322.96000000000004,161.48000000000002
13956.0,152,123,55,4.664679756710533,5,1026.42,205.28400000000002
13959.0,92,79,58,4.0948249704862,3,598.2,199.4
13960.0,12,11,8,2.240881245857023,2,230.22,115.11
13962.0,11,11,7,2.375965235538142,2,169.55,84.775
13963.0,35,35,13,3.440596419569318,4,664.54,166.135
13967.0,2,2,2,0.6864920866847002,1,80.7,80.7
13971.0,149,118,24,4.916143940308138,8,2758.2599999999998,344.78249999999997
13972.0,15,15,9,2.627223313214543,2,190.25000000000003,95.12500000000001
13973.0,11,11,11,2.2134442255764086,1,264.7,264.7
13974.0,28,28,28,3.2972533428830246,1,413.59,413.59
13975.0,338,240,117,5.498572869238358,6,2526.2799999999997,421.0466666666666
13976.0,10,10,10,2.108522468438897,1,357.9800000000001,357.9800000000001
13978.0,15,14,14,2.3069453090187633,2,196.79,98.395
13979.0,54,54,54,3.9297017736366326,1,869.8700000000001,869.8700000000001
13980.0,11,11,11,2.1339740421186617,1,200.14000000000001,200.14000000000001
13982.0,111,72,38,4.4225223316891755,4,1871.8099999999997,467.95249999999993
13983.0,107,91,34,3.8539851759731056,12,2603.43,216.9525
13984.0,16,14,5,1.9702604313725074,5,920.51,184.102
13985.0,349,108,46,5.776326226735849,15,7060.130000000002,470.67533333333347
13986.0,13,12,13,2.341533517303862,1,320.46000000000004,320.46000000000004
13988.0,234,188,68,5.330385559866919,6,4147.96,691.3266666666667
13989.0,41,33,23,3.3572480052725244,2,1266.08,633.04
13990.0,16,16,16,2.694563112647817,1,311.3,311.3
13991.0,84,58,32,4.109561839620178,6,855.97,142.66166666666666
13992.0,5,5,5,1.537468727548601,1,76.8,76.8
13993.0,121,66,22,4.499724645260185,9,3466.36,385.1511111111111
13994.0,155,122,75,4.876229760487253,6,2313.14,385.5233333333333
13995.0,86,55,28,4.399091118808516,5,1393.69,278.738
13999.0,208,102,24,5.188731547972562,12,3901.8100000000013,325.1508333333334
14000.0,15,15,15,2.603450848718572,1,635.6600000000001,635.6600000000001
14001.0,39,34,15,3.2789930713873314,3,2043.08,681.0266666666666
14002.0,47,47,33,3.7259394350454564,2,529.73,264.865
14004.0,171,102,34,4.998209253269911,7,4582.64,654.6628571428572
14005.0,84,53,30,3.9976171491733767,5,2874.7200000000003,574.9440000000001
14006.0,30,22,13,3.0366072963603483,3,962.1899999999999,320.72999999999996
14009.0,42,42,24,3.6854116251612217,2,695.6099999999999,347.80499999999995
14012.0,11,11,11,2.353777673130089,1,328.8,328.8
14013.0,34,30,15,3.411811437993295,3,473.02,157.67333333333332
14014.0,39,39,39,3.5278682039253124,1,505.18000000000006,505.18000000000006
14015.0,20,20,20,2.8203296514791596,1,917.34,917.34
14016.0,161,154,45,4.692284812877553,4,4341.21,1085.3025
14019.0,66,37,25,3.9670005260887367,3,1421.6100000000001,473.87000000000006
14020.0,39,37,21,3.5831969781949518,2,642.8,321.4
14021.0,22,22,15,2.9167742284248694,3,631.9,210.63333333333333
14022.0,28,28,28,3.2279118198537313,1,440.0,440.0
14023.0,31,30,16,3.3544976422323445,2,584.07,292.035
14024.0,16,16,13,2.7478561412322486,2,327.7,163.85
14027.0,6,6,6,1.7291768846284965,1,104.82000000000002,104.82000000000002
14029.0,15,15,9,2.5368506178642005,2,467.65999999999997,233.82999999999998
14030.0,243,210,58,4.804506603636562,8,2360.09,295.01125
14031.0,250,119,26,4.778635762259862,19,17286.86,909.8347368421053
14032.0,143,53,20,4.726936100532884,11,2975.59,270.5081818181818
14034.0,89,82,64,3.6527366981600338,3,651.8199999999999,217.2733333333333
14035.0,66,41,28,3.8443710965759235,5,1428.02,285.604
14036.0,38,38,38,3.5724733713555654,1,626.6499999999999,626.6499999999999
14037.0,28,27,26,3.117213784696144,2,147.20000000000005,73.60000000000002
14038.0,92,64,45,4.485204342021081,3,1560.38,520.1266666666667
14039.0,6,6,6,1.562946537610642,1,152.2,152.2
14040.0,235,146,53,5.023747402138902,12,3614.92,301.24333333333334
14041.0,21,21,21,2.2837489390309877,1,141.41,141.41
14044.0,209,165,72,4.967337091098625,4,652.82,163.205
14045.0,6,4,3,1.741165443189045,4,1659.75,414.9375
14046.0,14,14,14,2.303956793189183,1,154.98999999999998,154.98999999999998
14047.0,32,22,12,3.056505589161184,5,1308.6100000000001,261.72200000000004
14048.0,85,83,85,4.254091145505701,1,409.9299999999999,409.9299999999999
14050.0,54,49,37,3.9262666123944916,2,746.36,373.18
14051.0,210,52,15,5.079282948417543,23,15610.390000000001,678.7126086956522
14052.0,56,56,56,3.613543754253173,1,225.35999999999993,225.35999999999993
14053.0,4,2,3,1.1198641599645758,2,260.25,130.125
14054.0,6,6,6,1.777792135671367,1,92.46,92.46
14055.0,10,10,10,1.5513124249127128,1,725.6400000000001,725.6400000000001
14057.0,284,179,58,5.227930493729799,17,6217.960000000001,365.7623529411765
14059.0,8,8,8,1.979818319299904,1,183.59999999999997,183.59999999999997
14060.0,202,86,22,4.909583115997084,19,6140.419999999999,323.17999999999995
14062.0,111,60,21,4.3251080799552595,12,10464.850000000002,872.0708333333336
14064.0,80,59,26,3.5431168348132798,5,1353.74,270.748
14066.0,7,7,7,1.8566457200407385,1,152.55,152.55
14067.0,52,51,27,3.637239541371841,2,374.70000000000005,187.35000000000002
14068.0,24,22,24,2.9601359456907517,1,265.85,265.85
14071.0,324,271,85,5.2207202967941795,8,1438.8200000000002,179.85250000000002
14073.0,13,13,13,2.5302968415576794,1,151.04,151.04
14075.0,43,33,18,3.5822481025509525,3,942.26,314.08666666666664
14076.0,46,43,46,3.4601687268593317,1,122.46999999999997,122.46999999999997
14077.0,42,33,20,3.188110698512052,5,499.41999999999996,99.88399999999999
14078.0,65,46,13,3.0862187059900035,6,1049.37,174.89499999999998
14079.0,12,12,12,1.890262773912834,1,375.09999999999997,375.09999999999997
14080.0,4,4,4,1.3706573380682778,1,45.599999999999994,45.599999999999994
14081.0,153,126,84,4.814424580322039,2,934.5199999999998,467.2599999999999
14082.0,29,28,29,3.0837732098687987,1,182.24999999999997,182.24999999999997
14083.0,181,162,72,4.876995547243698,9,1018.4300000000001,113.1588888888889
14085.0,450,272,47,5.834198509417509,18,4448.54,247.14111111111112
14087.0,69,61,69,3.966237349610323,1,194.42,194.42
14089.0,14,13,14,2.173774175351095,1,161.0,161.0
14090.0,1,1,1,0.0,1,76.32000000000001,76.32000000000001
14092.0,214,117,28,5.22916838161441,14,4076.9100000000003,291.20785714285716
14093.0,105,95,105,4.27797033807089,1,442.8499999999999,442.8499999999999
14098.0,21,21,21,2.185869097009634,1,147.34999999999997,147.34999999999997
14099.0,250,167,40,5.203071627482675,11,3104.17,282.1972727272727
14100.0,26,24,26,3.034740058916911,1,194.9,194.9
14101.0,35,15,12,3.2489974137617,6,5976.789999999999,996.1316666666665
14102.0,79,35,36,3.9874940285283786,5,1360.2799999999997,272.0559999999999
14104.0,21,21,19,2.214537509077962,2,216.21,108.105
14105.0,74,74,74,4.174590770855766,1,1266.2300000000002,1266.2300000000002
14107.0,123,61,28,4.674692714113012,7,2703.23,386.17571428571426
14108.0,34,33,18,3.4046193675439427,2,597.9100000000001,298.95500000000004
14109.0,9,9,9,2.1497860286564894,1,144.2,144.2
14110.0,155,94,32,4.479186125513347,12,5683.149999999999,473.59583333333325
14111.0,10,10,5,2.051929586704131,4,692.85,173.2125
14112.0,160,117,43,4.983625647463035,7,2915.15,416.45
14113.0,34,26,14,2.7310305973276714,4,1840.42,460.105
14114.0,15,15,11,2.5219396502691165,2,386.53000000000003,193.26500000000001
14116.0,72,61,19,4.15484108589576,5,1382.7400000000002,276.54800000000006
14117.0,3,3,3,1.0986122886681096,1,90.0,90.0
14121.0,159,148,68,4.932510624262338,4,2780.1499999999996,695.0374999999999
14124.0,5,4,5,1.3889680948610674,1,419.58000000000004,419.58000000000004
14125.0,167,159,84,5.05236559082971,3,2740.4300000000003,913.4766666666668
14126.0,15,14,12,2.070223295375256,3,706.1300000000001,235.3766666666667
14127.0,44,39,20,3.725922259416008,3,709.71,236.57000000000002
14128.0,46,40,24,3.7391939605243496,2,637.5,318.75
14129.0,52,31,16,3.8931512703669835,5,1123.86,224.772
14130.0,67,66,67,3.940439083348416,1,483.85999999999996,483.85999999999996
14132.0,200,100,24,5.131574860247972,11,3586.0299999999997,326.00272727272727
14133.0,28,25,16,3.264728890738407,3,605.64,201.88
14135.0,134,95,23,4.541501231235207,15,4690.3099999999995,312.6873333333333
14138.0,47,40,33,3.6943825923293026,2,982.3800000000002,491.1900000000001
14139.0,26,26,26,3.1044951902452778,1,415.81999999999994,415.81999999999994
14140.0,66,60,40,4.1437168346305695,2,935.0499999999998,467.5249999999999
14141.0,40,27,16,3.580746303781751,4,915.1300000000001,228.78250000000003
14142.0,22,22,22,3.0021235685337366,1,311.81000000000006,311.81000000000006
14143.0,7,7,7,1.9412199886023132,1,115.8,115.8
14145.0,11,6,4,2.341985779025921,4,3742.2,935.55
14146.0,210,183,73,5.087384175114632,5,4191.0,838.2
14147.0,5,4,3,1.3549965206184975,2,483.40000000000003,241.70000000000002
14148.0,3,3,3,0.615626815846296,1,157.2,157.2
14149.0,28,28,28,3.3032781894326257,1,446.62000000000006,446.62000000000006
14150.0,26,23,14,2.833006055070591,2,658.6400000000001,329.32000000000005
14152.0,49,47,29,3.749815254125207,2,621.29,310.645
14154.0,52,52,33,3.586828696893045,2,1345.62,672.81
14155.0,6,6,6,1.7702134881539977,1,118.75,118.75
14157.0,48,45,39,3.5868993037352612,2,432.8800000000001,216.44000000000005
14158.0,41,41,41,3.607331526653542,1,507.66000000000014,507.66000000000014
14161.0,108,87,57,4.42593921333085,3,1110.52,370.17333333333335
14162.0,25,25,13,2.969348617704305,2,289.36,144.68
14163.0,52,36,17,3.575610615452509,4,2445.91,611.4775
14164.0,29,28,28,2.921120662419446,2,1631.7700000000002,815.8850000000001
14165.0,25,23,25,2.960578909641469,1,122.53999999999999,122.53999999999999
14167.0,52,27,18,3.7521448987662747,4,574.84,143.71
14171.0,58,57,58,3.7648932753395914,1,363.78999999999996,363.78999999999996
14173.0,29,28,12,2.715934005829509,4,450.84000000000003,112.71000000000001
14174.0,26,26,26,3.1430725104223622,1,134.46,134.46
14175.0,149,139,90,4.870294139617111,3,3222.3,1074.1000000000001
14176.0,31,28,16,3.3385432933781827,4,576.9,144.225
14177.0,42,37,20,2.9794242184477255,4,559.4100000000001,139.85250000000002
14178.0,327,191,69,5.2970508679271715,7,1620.9299999999998,231.56142857142854
14179.0,165,135,125,4.814319530946628,2,719.7799999999997,359.8899999999999
14180.0,240,112,17,5.345011185389536,25,4748.520000000001,189.94080000000005
14184.0,24,24,24,3.1298651548197425,1,452.89,452.89
14185.0,3,3,3,0.558686762330662,1,197.65,197.65
14188.0,65,34,12,4.0706204360000156,6,2054.36,342.3933333333334
14189.0,265,176,27,5.427169751134082,15,4654.08,310.272
14191.0,259,145,36,5.415681922281035,13,4684.76,360.36615384615385
14193.0,42,35,23,3.63911578773033,2,853.3899999999999,426.69499999999994
14194.0,579,269,49,6.240523333388296,21,11349.520000000002,540.4533333333335
14195.0,7,7,5,1.653686905910024,2,1011.9999999999999,505.99999999999994
14196.0,6,6,6,1.414550143790883,1,335.52,335.52
14198.0,39,35,12,3.5943897133143374,4,701.4,175.35
14199.0,2,2,2,0.21302821181265172,1,185.39999999999998,185.39999999999998
14201.0,37,32,7,3.445819168072649,7,747.4399999999999,106.77714285714285
14204.0,44,36,44,3.432233019562224,1,161.02999999999997,161.02999999999997
14205.0,24,23,14,3.1353263394026376,2,466.70000000000005,233.35000000000002
14206.0,20,20,20,2.9122607479791736,1,328.1599999999999,328.1599999999999
14208.0,10,10,10,2.276378295964892,1,151.73999999999998,151.73999999999998
14209.0,87,55,19,4.2855437031839205,6,2073.4300000000003,345.5716666666667
14210.0,102,66,22,4.553377911121328,6,1905.84,317.64
14211.0,112,87,24,4.5486879671588305,9,2241.1,249.0111111111111
14212.0,9,9,9,2.0731230268994407,1,1070.48,1070.48
14214.0,67,64,37,4.12758345526325,5,1004.3799999999999,200.87599999999998
14215.0,108,98,37,4.621260899357206,6,1789.7200000000003,298.2866666666667
14216.0,59,47,30,3.607831267597207,4,1839.2999999999997,459.82499999999993
14217.0,100,78,10,4.463441457238863,17,2004.9799999999998,117.93999999999998
14218.0,12,12,12,2.4213802254501933,1,169.48000000000002,169.48000000000002
14219.0,7,7,7,1.7362506017562858,1,89.94,89.94
14220.0,21,21,11,2.8076404968685313,2,632.4000000000001,316.20000000000005
14221.0,193,123,39,5.096955050902492,9,3432.8,381.4222222222222
14222.0,41,41,41,3.616568281476556,1,683.17,683.17
14223.0,60,50,21,4.041661477692944,3,991.1299999999999,330.3766666666666
14224.0,118,105,41,4.303833912642181,4,1050.12,262.53
14226.0,67,64,24,3.83153592770746,5,2232.1899999999996,446.43799999999993
14227.0,175,117,46,5.082088325644185,10,3350.96,335.096
14229.0,40,29,20,3.3226530212100585,3,1547.1999999999998,515.7333333333332
14231.0,50,47,19,3.819454691393084,3,925.71,308.57
14232.0,115,81,47,4.624707267412176,5,2048.0699999999997,409.6139999999999
14233.0,35,30,15,3.143214307868659,4,1462.72,365.68
14235.0,79,65,30,4.015664284046733,5,3144.86,628.972
14236.0,15,15,12,2.0186068661626297,2,490.86000000000007,245.43000000000004
14237.0,9,9,9,2.14213908518924,1,161.00000000000003,161.00000000000003
14238.0,8,8,8,1.9746469348152667,1,146.85,146.85
14239.0,112,83,22,4.618398343185752,11,2380.8500000000004,216.44090909090912
14240.0,42,37,32,3.5843408788105338,2,890.3400000000003,445.17000000000013
14241.0,10,10,10,2.117365884829754,1,213.70000000000002,213.70000000000002
14242.0,16,13,8,2.7544208762982025,2,280.54999999999995,140.27499999999998
14243.0,141,99,23,4.8515656725186185,10,2588.7700000000004,258.87700000000007
14245.0,108,107,67,4.620083462036454,2,1693.4499999999998,846.7249999999999
14246.0,75,57,26,4.261055179462219,3,1474.0600000000002,491.3533333333334
14247.0,20,19,20,2.7370733550252733,1,136.77,136.77
14248.0,8,8,8,1.2573576606733137,1,302.58,302.58
14250.0,111,94,74,4.6413277241668895,3,1904.0500000000006,634.6833333333335
14251.0,78,37,36,4.0877288982448166,5,2879.7000000000007,575.9400000000002
14256.0,53,51,32,3.880681963179542,2,969.06,484.53
14257.0,106,88,39,4.3423401945594735,5,3099.7200000000003,619.9440000000001
14258.0,111,58,31,4.513391782974872,9,12669.98,1407.7755555555555
14259.0,5,5,5,1.521432944867926,1,120.0,120.0
14261.0,52,52,45,3.8286054522421136,2,1163.4499999999998,581.7249999999999
14262.0,143,87,27,4.8403918970916395,8,2618.2299999999996,327.27874999999995
14264.0,17,15,12,2.759530949552285,2,333.97,166.985
14265.0,31,31,16,3.37980061358932,2,530.1800000000001,265.09000000000003
14267.0,55,25,25,3.8518218156472055,3,1516.24,505.41333333333336
14270.0,29,29,29,3.3186272930199463,1,492.6499999999999,492.6499999999999
14271.0,10,10,10,2.1905188833323597,1,112.32000000000002,112.32000000000002
14272.0,33,33,25,3.363788313212376,2,437.96000000000004,218.98000000000002
14273.0,29,22,11,3.3364429863951015,4,559.97,139.9925
14276.0,64,52,24,4.110628072761036,3,1119.7399999999998,373.2466666666666
14280.0,8,8,8,2.016903447524484,1,134.04,134.04
14282.0,156,70,21,4.751752283379167,15,3729.34,248.62266666666667
14284.0,32,24,19,3.438715628305041,2,595.25,297.625
14285.0,27,18,16,2.994216561109724,4,1910.0100000000002,477.50250000000005
14287.0,9,9,5,2.1487178206570734,3,176.63,58.876666666666665
14288.0,16,16,16,2.6357078954521147,1,426.6,426.6
14289.0,47,33,19,3.710629497041374,6,911.26,151.87666666666667
14290.0,101,89,33,4.363073696174568,5,2314.6499999999996,462.92999999999995
14291.0,237,145,52,5.349046301271463,11,3883.25,353.02272727272725
14292.0,100,64,23,3.9261975764344164,9,4871.929999999999,541.3255555555555
14293.0,61,51,21,3.939502309506793,4,1046.5599999999997,261.63999999999993
14295.0,5,5,5,1.5127779185946144,1,166.2,166.2
14297.0,62,48,26,4.025869752709261,4,1305.33,326.3325
14299.0,143,94,52,4.484836453649842,9,3965.6199999999994,440.6244444444444
14300.0,3,3,3,1.0760431036557139,1,43.2,43.2
